,CE appliance,dish washer,electric space heater,electric stove,fridge,washer dryer,main
103442,0.0,0.0,8.0,3.0,144.0,3.0,313.600006104
103443,0.0,0.0,8.0,3.0,151.0,3.0,312.75
103444,0.0,0.0,9.0,3.0,134.0,2.0,313.020019531
103445,0.0,0.0,8.0,3.0,147.0,3.0,312.420013428
103446,0.0,0.0,8.0,3.0,143.0,3.0,312.420013428
103447,0.0,0.0,8.0,3.0,152.0,3.0,313.380004883
103448,0.0,0.0,8.0,3.0,152.0,3.0,313.380004883
103449,0.0,0.0,8.0,3.0,152.0,3.0,313.380004883
103450,0.0,0.0,8.0,2.0,153.0,3.0,314.690002441
103451,0.0,0.0,8.0,3.0,147.0,2.0,313.940002441
103452,0.0,0.0,7.0,2.0,147.0,3.0,313.230010986
103453,0.0,0.0,8.0,2.0,149.0,3.0,313.859985352
103454,0.0,0.0,8.0,3.0,152.0,2.0,313.380004883
103455,0.0,0.0,8.0,2.0,146.0,3.0,312.440002441
103456,0.0,0.0,8.0,3.0,151.0,2.0,311.91998291
103457,0.0,0.0,8.0,3.0,144.0,3.0,313.389984131
103458,0.0,0.0,7.0,2.0,151.0,3.0,311.980010986
103459,0.0,0.0,7.0,3.0,147.0,3.0,316.949981689
103460,0.0,0.0,8.0,3.0,145.0,3.0,313.950012207
103461,0.0,0.0,8.0,2.0,150.0,3.0,312.320007324
103462,0.0,0.0,8.0,3.0,152.0,2.0,314.089996338
103463,0.0,0.0,7.0,2.0,149.0,3.0,313.259979248
103464,0.0,0.0,8.0,3.0,152.0,3.0,311.960021973
103465,0.0,0.0,8.0,3.0,150.0,3.0,313.809997559
103466,0.0,0.0,8.0,2.0,148.0,2.0,312.010009766
103467,0.0,0.0,7.0,3.0,145.0,3.0,313.160003662
103468,0.0,0.0,8.0,2.0,150.0,3.0,312.630004883
103469,0.0,0.0,8.0,3.0,142.0,3.0,317.029998779
103470,0.0,0.0,8.0,3.0,142.0,3.0,317.029998779
103471,0.0,0.0,8.0,3.0,142.0,3.0,317.029998779
103472,0.0,0.0,8.0,3.0,146.0,2.0,313.300018311
103473,0.0,0.0,7.0,2.0,149.0,3.0,315.160003662
103474,0.0,0.0,8.0,3.0,147.0,2.0,316.110015869
103475,0.0,0.0,8.0,3.0,146.0,2.0,313.609985352
103476,0.0,0.0,7.0,3.0,142.0,2.0,316.670013428
103477,0.0,0.0,8.0,3.0,146.0,3.0,316.179992676
103478,0.0,0.0,8.0,3.0,150.0,3.0,313.679992676
103479,0.0,0.0,8.0,2.0,145.0,3.0,316.540008545
103480,0.0,0.0,8.0,3.0,144.0,3.0,316.170013428
103481,0.0,0.0,7.0,2.0,150.0,2.0,315.020019531
103482,0.0,0.0,8.0,3.0,147.0,2.0,314.560028076
103483,0.0,0.0,8.0,3.0,146.0,3.0,314.579986572
103484,0.0,0.0,7.0,3.0,146.0,2.0,314.160003662
103485,0.0,0.0,9.0,3.0,139.0,2.0,312.769989014
103486,0.0,0.0,8.0,3.0,148.0,2.0,313.410003662
103487,0.0,0.0,7.0,3.0,150.0,3.0,315.5
103488,0.0,0.0,8.0,3.0,150.0,3.0,317.130004883
103489,0.0,0.0,8.0,3.0,150.0,3.0,317.130004883
103490,0.0,0.0,8.0,3.0,150.0,3.0,317.130004883
103491,0.0,0.0,8.0,3.0,148.0,2.0,313.510009766
103492,0.0,0.0,8.0,3.0,151.0,2.0,316.100006104
103493,0.0,0.0,8.0,2.0,146.0,3.0,313.809997559
103494,0.0,0.0,8.0,3.0,149.0,3.0,313.019989014
103495,0.0,0.0,7.0,3.0,150.0,3.0,315.979980469
103496,0.0,0.0,8.0,3.0,149.0,3.0,311.549987793
103497,0.0,0.0,7.0,3.0,147.0,3.0,315.08001709
103498,0.0,0.0,8.0,3.0,148.0,3.0,313.600006104
103499,0.0,0.0,8.0,3.0,147.0,3.0,315.839996338
103500,0.0,0.0,8.0,3.0,146.0,3.0,314.520019531
103501,0.0,0.0,7.0,3.0,148.0,3.0,313.230010986
103502,0.0,0.0,8.0,2.0,145.0,3.0,315.860015869
103503,0.0,0.0,8.0,2.0,142.0,3.0,317.25
103504,0.0,0.0,8.0,3.0,145.0,2.0,311.959991455
103505,0.0,0.0,8.0,3.0,145.0,3.0,316.609985352
103506,0.0,0.0,8.0,3.0,146.0,3.0,316.090026855
103507,0.0,0.0,7.0,2.0,147.0,3.0,316.589996338
103508,0.0,0.0,8.0,2.0,145.0,3.0,312.350006104
103509,0.0,0.0,8.0,2.0,145.0,3.0,312.350006104
103510,0.0,0.0,8.0,2.0,145.0,3.0,312.350006104
103511,0.0,0.0,8.0,3.0,149.0,3.0,313.179992676
103512,0.0,0.0,8.0,3.0,148.0,3.0,314.100006104
103513,0.0,0.0,8.0,2.0,150.0,3.0,314.649993896
103514,0.0,0.0,7.0,3.0,146.0,2.0,315.75
103515,0.0,0.0,8.0,2.0,141.0,3.0,314.680023193
103516,0.0,0.0,8.0,3.0,150.0,3.0,313.559997559
103517,0.0,0.0,8.0,2.0,147.0,3.0,316.970001221
103518,0.0,0.0,8.0,2.0,149.0,3.0,313.900024414
103519,0.0,0.0,7.0,3.0,147.0,2.0,314.799987793
103520,0.0,0.0,8.0,3.0,148.0,2.0,313.289978027
103521,0.0,0.0,8.0,2.0,151.0,3.0,316.100006104
103522,0.0,0.0,8.0,3.0,143.0,2.0,312.130004883
103523,0.0,0.0,8.0,3.0,145.0,3.0,312.940002441
103524,0.0,0.0,8.0,2.0,148.0,3.0,312.41998291
103525,0.0,0.0,8.0,3.0,144.0,2.0,312.450012207
103526,0.0,0.0,8.0,2.0,145.0,3.0,314.309997559
103527,0.0,0.0,8.0,2.0,145.0,3.0,314.040008545
103528,0.0,0.0,8.0,2.0,145.0,3.0,314.040008545
103529,0.0,0.0,8.0,2.0,145.0,3.0,314.040008545
103530,0.0,0.0,8.0,2.0,145.0,3.0,311.950012207
103531,0.0,0.0,8.0,2.0,145.0,3.0,312.179992676
103532,0.0,0.0,8.0,3.0,147.0,3.0,311.950012207
103533,0.0,0.0,8.0,3.0,147.0,3.0,312.100006104
103534,0.0,0.0,8.0,3.0,140.0,2.0,313.209991455
103535,0.0,0.0,8.0,3.0,140.0,2.0,311.229980469
103536,0.0,0.0,8.0,3.0,144.0,3.0,312.530029297
103537,0.0,0.0,8.0,3.0,144.0,3.0,313.059997559
103538,0.0,0.0,8.0,2.0,142.0,3.0,312.100006104
103539,0.0,0.0,8.0,2.0,142.0,3.0,312.389984131
103540,0.0,0.0,8.0,2.0,142.0,3.0,312.020019531
103541,0.0,0.0,8.0,2.0,142.0,3.0,311.690002441
103542,0.0,0.0,8.0,3.0,142.0,3.0,311.790008545
103543,0.0,0.0,8.0,3.0,142.0,3.0,311.83001709
103544,0.0,0.0,8.0,3.0,150.0,3.0,311.539978027
103545,0.0,0.0,7.0,3.0,149.0,2.0,312.829986572
103546,0.0,0.0,8.0,3.0,144.0,3.0,312.019989014
103547,0.0,0.0,8.0,3.0,144.0,3.0,312.019989014
103548,0.0,0.0,8.0,3.0,144.0,3.0,312.019989014
103549,0.0,0.0,8.0,2.0,144.0,3.0,311.290008545
103550,0.0,0.0,7.0,3.0,143.0,2.0,312.459991455
103551,0.0,0.0,8.0,3.0,144.0,3.0,311.729980469
103552,0.0,0.0,8.0,3.0,147.0,3.0,311.260009766
103553,0.0,0.0,8.0,3.0,143.0,3.0,312.029998779
103554,0.0,0.0,8.0,3.0,144.0,3.0,311.799987793
103555,0.0,0.0,8.0,2.0,145.0,3.0,311.789978027
103556,0.0,0.0,8.0,2.0,145.0,3.0,311.850006104
103557,0.0,0.0,8.0,3.0,144.0,2.0,310.929992676
103558,0.0,0.0,8.0,2.0,145.0,3.0,309.610015869
103559,0.0,0.0,7.0,3.0,143.0,2.0,310.239990234
103560,0.0,0.0,8.0,2.0,145.0,2.0,311.369995117
103561,0.0,0.0,8.0,2.0,144.0,3.0,309.550018311
103562,0.0,0.0,7.0,2.0,145.0,3.0,310.41998291
103563,0.0,0.0,7.0,3.0,142.0,2.0,309.470001221
103564,0.0,0.0,8.0,2.0,146.0,3.0,309.5
103565,0.0,0.0,7.0,2.0,146.0,3.0,311.959991455
103566,0.0,0.0,7.0,2.0,149.0,2.0,311.649993896
103567,0.0,0.0,8.0,3.0,145.0,3.0,313.100006104
103568,0.0,0.0,8.0,3.0,145.0,3.0,313.100006104
103569,0.0,0.0,8.0,3.0,145.0,3.0,313.100006104
103570,0.0,0.0,8.0,3.0,146.0,2.0,312.789978027
103571,0.0,0.0,8.0,3.0,138.0,2.0,311.130004883
103572,0.0,0.0,9.0,2.0,136.0,3.0,310.550018311
103573,0.0,0.0,7.0,2.0,146.0,3.0,309.960021973
103574,0.0,0.0,8.0,3.0,145.0,2.0,310.559997559
103575,0.0,0.0,8.0,2.0,144.0,3.0,311.259979248
103576,0.0,0.0,8.0,3.0,142.0,3.0,310.690002441
103577,0.0,0.0,8.0,3.0,143.0,2.0,309.260009766
103578,0.0,0.0,8.0,3.0,148.0,3.0,309.689971924
103579,0.0,0.0,7.0,3.0,149.0,3.0,309.920013428
103580,0.0,0.0,7.0,2.0,143.0,2.0,311.839996338
103581,0.0,0.0,7.0,3.0,148.0,2.0,311.590026855
103582,0.0,0.0,8.0,3.0,145.0,2.0,310.739990234
103583,0.0,0.0,8.0,2.0,149.0,2.0,311.239990234
103584,0.0,0.0,7.0,3.0,149.0,3.0,312.190002441
103585,0.0,0.0,7.0,3.0,143.0,2.0,311.059997559
103586,0.0,0.0,7.0,3.0,144.0,2.0,311.209991455
103587,0.0,0.0,7.0,3.0,144.0,2.0,311.209991455
103588,0.0,0.0,7.0,3.0,144.0,2.0,311.209991455
103589,0.0,0.0,8.0,2.0,146.0,3.0,311.859985352
103590,0.0,0.0,8.0,2.0,146.0,3.0,311.5
103591,0.0,0.0,8.0,3.0,142.0,3.0,311.829986572
103592,0.0,0.0,8.0,3.0,148.0,2.0,312.050018311
103593,0.0,0.0,7.0,2.0,144.0,3.0,310.009979248
103594,0.0,0.0,8.0,3.0,147.0,3.0,310.33001709
103595,0.0,0.0,8.0,3.0,144.0,3.0,311.820007324
103596,0.0,0.0,8.0,2.0,146.0,3.0,311.91998291
103597,0.0,0.0,8.0,2.0,142.0,3.0,311.959991455
103598,0.0,0.0,8.0,2.0,143.0,3.0,311.920013428
103599,0.0,0.0,7.0,2.0,139.0,3.0,312.200012207
103600,0.0,0.0,8.0,3.0,144.0,2.0,312.059997559
103601,0.0,0.0,8.0,3.0,146.0,3.0,312.570007324
103602,0.0,0.0,8.0,3.0,149.0,3.0,310.619995117
103603,0.0,0.0,8.0,2.0,142.0,3.0,311.75
103604,0.0,0.0,8.0,3.0,145.0,3.0,313.850006104
103605,0.0,0.0,7.0,3.0,147.0,2.0,312.279998779
103606,0.0,0.0,7.0,3.0,147.0,2.0,312.279998779
103607,0.0,0.0,7.0,3.0,147.0,2.0,312.279998779
103608,0.0,0.0,8.0,2.0,148.0,3.0,312.860015869
103609,0.0,0.0,8.0,3.0,139.0,3.0,311.429992676
103610,0.0,0.0,8.0,2.0,147.0,3.0,312.0
103611,0.0,0.0,7.0,2.0,149.0,3.0,311.190002441
103612,0.0,0.0,8.0,3.0,145.0,2.0,311.410003662
103613,0.0,0.0,7.0,3.0,148.0,2.0,310.08001709
103614,0.0,0.0,8.0,3.0,139.0,2.0,312.190002441
103615,0.0,1.0,8.0,3.0,149.0,3.0,311.880004883
103616,0.0,0.0,9.0,3.0,133.0,3.0,310.719970703
103617,0.0,0.0,8.0,3.0,144.0,2.0,312.470001221
103618,0.0,0.0,8.0,3.0,144.0,2.0,312.489990234
103619,0.0,0.0,7.0,2.0,141.0,2.0,310.700012207
103620,0.0,0.0,7.0,3.0,142.0,2.0,311.850006104
103621,0.0,0.0,8.0,3.0,149.0,2.0,313.160003662
103622,0.0,0.0,7.0,3.0,148.0,2.0,312.760009766
103623,0.0,0.0,8.0,2.0,146.0,3.0,313.179992676
103624,0.0,0.0,8.0,3.0,146.0,2.0,313.41998291
103625,0.0,0.0,7.0,3.0,140.0,2.0,311.739990234
103626,0.0,0.0,7.0,3.0,140.0,2.0,311.739990234
103627,0.0,0.0,7.0,3.0,140.0,2.0,311.739990234
103628,0.0,0.0,8.0,3.0,144.0,2.0,314.149993896
103629,0.0,0.0,8.0,3.0,142.0,3.0,310.770019531
103630,0.0,0.0,8.0,3.0,143.0,3.0,311.08001709
103631,0.0,0.0,7.0,3.0,147.0,3.0,312.070007324
103632,0.0,0.0,8.0,2.0,149.0,3.0,311.600006104
103633,0.0,0.0,7.0,3.0,139.0,2.0,316.489990234
103634,0.0,0.0,8.0,3.0,150.0,2.0,313.540008545
103635,0.0,0.0,8.0,2.0,148.0,2.0,314.130004883
103636,0.0,0.0,7.0,2.0,144.0,3.0,316.360015869
103637,0.0,0.0,7.0,3.0,143.0,3.0,311.020019531
103638,0.0,0.0,8.0,3.0,141.0,3.0,312.070007324
103639,0.0,0.0,8.0,3.0,145.0,2.0,311.520019531
103640,0.0,0.0,8.0,3.0,141.0,3.0,311.41998291
103641,0.0,0.0,7.0,3.0,148.0,2.0,314.429992676
103642,0.0,0.0,8.0,3.0,145.0,3.0,311.420013428
103643,0.0,0.0,7.0,3.0,147.0,3.0,313.239990234
103644,0.0,0.0,7.0,2.0,144.0,3.0,313.600006104
103645,0.0,0.0,7.0,2.0,144.0,3.0,313.600006104
103646,0.0,0.0,7.0,2.0,144.0,3.0,313.600006104
103647,0.0,0.0,7.0,2.0,144.0,3.0,310.660003662
103648,0.0,0.0,8.0,3.0,144.0,3.0,314.529998779
103649,0.0,0.0,7.0,2.0,144.0,3.0,311.160003662
103650,0.0,0.0,8.0,2.0,147.0,3.0,311.880004883
103651,0.0,0.0,8.0,3.0,144.0,3.0,313.019989014
103652,0.0,0.0,7.0,2.0,145.0,3.0,312.639984131
103653,0.0,0.0,7.0,3.0,147.0,3.0,316.739990234
103654,0.0,0.0,8.0,3.0,148.0,2.0,313.519989014
103655,0.0,0.0,7.0,3.0,145.0,3.0,313.410003662
103656,0.0,0.0,8.0,2.0,144.0,3.0,315.190002441
103657,0.0,0.0,8.0,3.0,147.0,2.0,311.010009766
103658,0.0,0.0,8.0,3.0,143.0,3.0,310.390014648
103659,0.0,0.0,9.0,2.0,150.0,3.0,313.410003662
103660,0.0,0.0,8.0,3.0,141.0,2.0,313.429992676
103661,0.0,0.0,8.0,3.0,141.0,2.0,311.529998779
103662,0.0,0.0,8.0,3.0,142.0,3.0,312.679992676
103663,0.0,0.0,8.0,3.0,143.0,3.0,313.360015869
103664,0.0,0.0,8.0,3.0,144.0,2.0,311.869995117
103665,0.0,0.0,8.0,3.0,144.0,2.0,311.869995117
103666,0.0,0.0,8.0,3.0,142.0,3.0,312.570007324
103667,0.0,0.0,8.0,3.0,142.0,2.0,309.369995117
103668,0.0,0.0,7.0,3.0,141.0,2.0,310.320007324
103669,0.0,0.0,8.0,3.0,142.0,3.0,314.58001709
103670,0.0,0.0,8.0,3.0,142.0,3.0,314.58001709
103671,0.0,0.0,8.0,3.0,142.0,3.0,314.58001709
103672,0.0,0.0,8.0,3.0,147.0,3.0,312.149993896
103673,0.0,0.0,7.0,3.0,145.0,3.0,315.290008545
103674,0.0,0.0,8.0,3.0,139.0,2.0,310.390014648
103675,0.0,0.0,8.0,2.0,140.0,3.0,314.109985352
103676,0.0,0.0,8.0,3.0,146.0,2.0,313.150024414
103677,0.0,0.0,7.0,3.0,143.0,3.0,312.990020752
103678,0.0,0.0,8.0,2.0,146.0,3.0,310.980010986
103679,0.0,0.0,8.0,3.0,146.0,3.0,310.929992676
103680,0.0,0.0,8.0,3.0,139.0,3.0,310.510009766
103681,0.0,0.0,8.0,3.0,143.0,3.0,311.969970703
103682,0.0,0.0,8.0,3.0,146.0,3.0,310.33001709
103683,0.0,0.0,8.0,3.0,145.0,3.0,311.340026855
103684,0.0,0.0,7.0,3.0,142.0,3.0,309.75
103685,0.0,0.0,7.0,3.0,140.0,3.0,310.640014648
103686,0.0,0.0,7.0,2.0,141.0,3.0,309.070007324
103687,0.0,0.0,7.0,3.0,143.0,2.0,309.839996338
103688,0.0,0.0,7.0,3.0,143.0,2.0,310.910003662
103689,0.0,0.0,8.0,3.0,140.0,2.0,311.029998779
103690,0.0,0.0,8.0,3.0,140.0,2.0,311.029998779
103691,0.0,0.0,8.0,3.0,140.0,2.0,311.029998779
103692,0.0,0.0,8.0,2.0,142.0,2.0,310.909973145
103693,0.0,0.0,8.0,3.0,148.0,3.0,311.979980469
103694,0.0,0.0,7.0,3.0,142.0,2.0,309.319976807
103695,0.0,0.0,7.0,2.0,141.0,3.0,310.760009766
103696,0.0,0.0,8.0,3.0,143.0,3.0,311.190002441
103697,0.0,0.0,8.0,3.0,139.0,2.0,309.83001709
103698,0.0,0.0,8.0,3.0,142.0,2.0,309.720001221
103699,0.0,0.0,8.0,2.0,138.0,3.0,309.239990234
103700,0.0,0.0,8.0,3.0,142.0,3.0,309.589996338
103701,0.0,0.0,8.0,2.0,147.0,3.0,311.010009766
103702,0.0,0.0,9.0,2.0,147.0,2.0,308.709991455
103703,0.0,0.0,4.0,3.0,149.0,2.0,310.710021973
103704,0.0,0.0,8.0,3.0,141.0,3.0,310.769989014
103705,0.0,0.0,8.0,3.0,149.0,2.0,311.029998779
103706,0.0,0.0,7.0,3.0,142.0,2.0,311.150024414
103707,0.0,0.0,8.0,3.0,142.0,3.0,311.859985352
103708,0.0,0.0,8.0,2.0,144.0,2.0,311.140014648
103709,0.0,0.0,8.0,2.0,144.0,2.0,311.140014648
103710,0.0,0.0,8.0,2.0,144.0,2.0,311.140014648
103711,0.0,0.0,7.0,3.0,144.0,2.0,311.189971924
103712,0.0,0.0,7.0,3.0,144.0,3.0,310.239990234
103713,0.0,0.0,7.0,3.0,142.0,3.0,310.160003662
103714,0.0,0.0,8.0,2.0,142.0,3.0,311.690002441
103715,0.0,0.0,8.0,2.0,144.0,3.0,309.91998291
103716,0.0,0.0,8.0,3.0,147.0,3.0,310.91998291
103717,0.0,0.0,8.0,3.0,145.0,2.0,311.039978027
103718,0.0,0.0,8.0,3.0,146.0,3.0,310.279998779
103719,0.0,0.0,7.0,3.0,141.0,2.0,311.410003662
103720,0.0,0.0,8.0,3.0,142.0,3.0,311.589996338
103721,0.0,0.0,8.0,3.0,143.0,2.0,311.609985352
103722,0.0,0.0,7.0,2.0,147.0,3.0,310.769989014
103723,0.0,0.0,8.0,3.0,140.0,3.0,309.0
103724,0.0,0.0,7.0,3.0,144.0,3.0,310.739990234
103725,0.0,0.0,8.0,2.0,145.0,3.0,310.059997559
103726,0.0,0.0,8.0,3.0,145.0,3.0,310.050018311
103727,0.0,0.0,8.0,3.0,143.0,2.0,312.339996338
103728,0.0,0.0,8.0,3.0,143.0,3.0,312.960021973
103729,0.0,0.0,8.0,3.0,143.0,3.0,312.960021973
103730,0.0,0.0,8.0,3.0,143.0,3.0,312.960021973
103731,0.0,0.0,7.0,3.0,143.0,2.0,312.559997559
103732,0.0,0.0,8.0,3.0,146.0,3.0,310.290008545
103733,0.0,0.0,8.0,3.0,143.0,2.0,312.299987793
103734,0.0,0.0,8.0,2.0,143.0,3.0,311.899993896
103735,0.0,0.0,8.0,2.0,140.0,2.0,310.450012207
103736,0.0,0.0,7.0,3.0,147.0,3.0,311.450012207
103737,0.0,0.0,8.0,3.0,141.0,3.0,311.429992676
103738,0.0,0.0,7.0,3.0,142.0,3.0,310.980010986
103739,0.0,0.0,8.0,3.0,143.0,3.0,312.679992676
103740,0.0,0.0,7.0,3.0,144.0,2.0,312.360015869
103741,0.0,0.0,8.0,3.0,148.0,3.0,310.010009766
103742,0.0,0.0,8.0,3.0,143.0,2.0,312.760009766
103743,0.0,0.0,8.0,2.0,140.0,3.0,312.269989014
103744,0.0,0.0,7.0,3.0,148.0,2.0,311.739990234
103745,0.0,0.0,8.0,3.0,145.0,3.0,311.690002441
103746,0.0,0.0,5.0,2.0,151.0,3.0,311.130004883
103747,0.0,0.0,8.0,2.0,141.0,3.0,310.170013428
103748,0.0,0.0,8.0,3.0,142.0,2.0,309.809997559
103749,0.0,0.0,7.0,2.0,142.0,3.0,309.979980469
103750,0.0,0.0,8.0,3.0,142.0,2.0,311.429992676
103751,0.0,0.0,8.0,3.0,142.0,2.0,311.429992676
103752,0.0,0.0,8.0,3.0,142.0,2.0,311.429992676
103753,0.0,0.0,8.0,3.0,145.0,3.0,309.200012207
103754,0.0,0.0,7.0,3.0,138.0,3.0,309.549987793
103755,0.0,0.0,7.0,2.0,144.0,2.0,309.319976807
103756,0.0,0.0,7.0,3.0,147.0,2.0,309.25
103757,0.0,0.0,7.0,2.0,144.0,2.0,309.300018311
103758,0.0,0.0,7.0,3.0,142.0,3.0,308.410003662
103759,0.0,0.0,7.0,2.0,144.0,2.0,310.190002441
103760,0.0,0.0,7.0,3.0,139.0,2.0,311.040008545
103761,0.0,0.0,7.0,3.0,139.0,3.0,309.059997559
103762,0.0,0.0,8.0,3.0,146.0,3.0,310.220001221
103763,0.0,0.0,8.0,3.0,141.0,3.0,309.140014648
103764,0.0,0.0,7.0,3.0,144.0,3.0,310.430023193
103765,0.0,0.0,8.0,2.0,148.0,3.0,310.070007324
103766,0.0,0.0,8.0,3.0,145.0,3.0,309.350006104
103767,0.0,0.0,8.0,3.0,145.0,2.0,308.710021973
103768,0.0,0.0,8.0,2.0,138.0,3.0,309.389984131
103769,0.0,0.0,8.0,2.0,140.0,3.0,308.679992676
103770,0.0,0.0,8.0,2.0,140.0,3.0,308.679992676
103771,0.0,0.0,7.0,3.0,143.0,2.0,308.549987793
103772,0.0,0.0,8.0,3.0,139.0,3.0,309.190002441
103773,0.0,0.0,8.0,3.0,146.0,3.0,309.040008545
103774,0.0,0.0,8.0,3.0,139.0,3.0,307.459991455
103775,0.0,0.0,8.0,3.0,141.0,2.0,311.859985352
103776,0.0,0.0,7.0,2.0,146.0,3.0,308.400024414
103777,0.0,0.0,7.0,3.0,144.0,3.0,313.559997559
103778,0.0,0.0,8.0,3.0,143.0,3.0,309.559997559
103779,0.0,0.0,8.0,2.0,143.0,2.0,309.08001709
103780,0.0,0.0,7.0,3.0,145.0,3.0,311.940002441
103781,0.0,0.0,8.0,2.0,142.0,2.0,309.450012207
103782,0.0,0.0,8.0,3.0,146.0,2.0,311.549987793
103783,0.0,0.0,7.0,3.0,141.0,2.0,309.920013428
103784,0.0,0.0,7.0,2.0,142.0,3.0,309.630004883
103785,0.0,0.0,8.0,3.0,142.0,2.0,312.130004883
103786,0.0,0.0,8.0,3.0,142.0,3.0,308.739990234
103787,0.0,0.0,8.0,3.0,142.0,3.0,311.809997559
103788,0.0,0.0,8.0,3.0,142.0,3.0,311.809997559
103789,0.0,1.0,6.0,3.0,152.0,2.0,309.850006104
103790,0.0,1.0,6.0,3.0,152.0,2.0,310.610015869
103791,0.0,0.0,8.0,3.0,141.0,2.0,310.440002441
103792,0.0,0.0,8.0,3.0,141.0,2.0,310.899993896
103793,0.0,0.0,8.0,3.0,143.0,3.0,309.160003662
103794,0.0,0.0,8.0,3.0,143.0,3.0,313.380004883
103795,0.0,0.0,8.0,3.0,142.0,2.0,310.559997559
103796,0.0,0.0,8.0,3.0,142.0,2.0,313.190002441
103797,0.0,0.0,8.0,2.0,139.0,3.0,312.849975586
103798,0.0,0.0,8.0,2.0,139.0,3.0,309.930023193
103799,0.0,0.0,8.0,2.0,139.0,3.0,310.339996338
103800,0.0,0.0,8.0,2.0,144.0,3.0,312.119995117
103801,0.0,0.0,8.0,2.0,144.0,3.0,310.910003662
103802,0.0,0.0,7.0,3.0,145.0,2.0,310.899993896
103803,0.0,0.0,7.0,3.0,145.0,2.0,309.290008545
103804,0.0,0.0,8.0,3.0,143.0,2.0,310.940002441
103805,0.0,0.0,8.0,3.0,145.0,3.0,310.279998779
103806,0.0,0.0,8.0,3.0,140.0,3.0,311.83001709
103807,0.0,0.0,8.0,3.0,140.0,3.0,311.83001709
103808,0.0,0.0,8.0,3.0,140.0,3.0,311.83001709
103809,0.0,0.0,8.0,3.0,140.0,3.0,312.400024414
103810,0.0,0.0,8.0,2.0,146.0,3.0,310.739990234
103811,0.0,0.0,8.0,3.0,144.0,2.0,309.599975586
103812,0.0,0.0,7.0,3.0,140.0,3.0,311.350006104
103813,0.0,0.0,7.0,2.0,141.0,3.0,310.929992676
103814,0.0,0.0,8.0,2.0,141.0,3.0,308.380004883
103815,0.0,0.0,8.0,3.0,139.0,2.0,311.940002441
103816,0.0,0.0,8.0,3.0,146.0,3.0,308.609985352
103817,0.0,0.0,8.0,2.0,145.0,2.0,311.710021973
103818,0.0,0.0,7.0,3.0,142.0,2.0,308.279998779
103819,0.0,0.0,8.0,2.0,147.0,3.0,310.309997559
103820,0.0,0.0,8.0,2.0,141.0,3.0,314.089996338
103821,0.0,0.0,7.0,3.0,139.0,3.0,309.779998779
103822,0.0,0.0,8.0,3.0,141.0,2.0,311.799987793
103823,0.0,0.0,8.0,2.0,141.0,3.0,308.809997559
103824,0.0,0.0,7.0,2.0,145.0,2.0,312.339996338
103825,0.0,0.0,8.0,3.0,143.0,2.0,309.989990234
103826,0.0,0.0,8.0,3.0,140.0,2.0,309.890014648
103827,0.0,0.0,8.0,3.0,140.0,2.0,309.890014648
103828,0.0,0.0,8.0,3.0,140.0,2.0,309.890014648
103829,0.0,0.0,7.0,3.0,139.0,3.0,310.870025635
103830,0.0,0.0,7.0,2.0,144.0,3.0,310.410003662
103831,0.0,0.0,8.0,2.0,141.0,3.0,307.820007324
103832,0.0,0.0,7.0,3.0,141.0,3.0,309.790008545
103833,0.0,0.0,8.0,3.0,132.0,2.0,308.75
103834,0.0,0.0,7.0,3.0,146.0,2.0,309.869995117
103835,0.0,0.0,8.0,3.0,139.0,3.0,307.549987793
103836,0.0,0.0,8.0,3.0,138.0,3.0,308.869995117
103837,0.0,0.0,8.0,3.0,142.0,3.0,309.33001709
103838,0.0,0.0,8.0,3.0,144.0,2.0,308.959991455
103839,0.0,0.0,8.0,3.0,144.0,3.0,308.380004883
103840,0.0,0.0,7.0,3.0,145.0,2.0,308.779998779
103841,0.0,0.0,8.0,3.0,147.0,3.0,312.649993896
103842,0.0,0.0,7.0,3.0,144.0,2.0,310.440002441
103843,0.0,0.0,7.0,3.0,144.0,2.0,310.489990234
103844,0.0,0.0,8.0,2.0,142.0,3.0,309.989990234
103845,0.0,0.0,8.0,3.0,144.0,3.0,308.270019531
103846,0.0,0.0,8.0,3.0,144.0,3.0,308.270019531
103847,0.0,0.0,8.0,3.0,144.0,3.0,308.270019531
103848,0.0,0.0,8.0,3.0,142.0,3.0,308.149993896
103849,0.0,0.0,8.0,2.0,140.0,2.0,307.25
103850,0.0,0.0,8.0,3.0,145.0,3.0,309.440002441
103851,0.0,0.0,8.0,3.0,146.0,2.0,307.120025635
103852,0.0,0.0,8.0,3.0,144.0,2.0,307.480010986
103853,0.0,0.0,7.0,2.0,138.0,3.0,307.130004883
103854,0.0,0.0,8.0,3.0,141.0,2.0,309.130004883
103855,0.0,0.0,8.0,3.0,141.0,3.0,307.899993896
103856,0.0,0.0,8.0,2.0,146.0,3.0,307.989990234
103857,0.0,0.0,8.0,3.0,144.0,3.0,308.049987793
103858,0.0,0.0,8.0,3.0,146.0,2.0,309.25
103859,0.0,0.0,8.0,3.0,140.0,2.0,306.989990234
103860,0.0,0.0,8.0,2.0,141.0,2.0,307.300018311
103861,0.0,0.0,8.0,2.0,141.0,3.0,307.700012207
103862,0.0,0.0,8.0,3.0,145.0,3.0,308.140014648
103863,0.0,0.0,8.0,3.0,145.0,2.0,308.520019531
103864,0.0,0.0,8.0,3.0,142.0,2.0,308.889984131
103865,0.0,0.0,8.0,3.0,145.0,2.0,307.979980469
